"identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Se usa en varias publicaciones","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado ""Contenido financiado""",Comentario,Fecha,"Profundidad de desplazamiento diaria en el artículo","Tiempo medio dedicado al artículo","Total de clics","Segundos reproducidos de media","Reproducción de vídeo de 3 segundos","Reproducciones de vídeo de 60 segundos","Segundos reproducidos",Comentarios,"Me gusta","Veces compartido",Interacciones,"Personas alcanzadas",Impresiones,"Otros clics","Visualizaciones de fotos","Clics en el enlace"
232281271754483,103185414664070,"Philosophical Gym Bro",,"Admittedly, with a lot of the quarantine going down we've been leaning heavier on the ""Philosophical"" than on the ""Gym Bro.""",0,"01/06/2021 23:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0tf6Y6P1ZdstadqdBRmda1RfjGCYDJDzC54Ry35a5Kddy8hSRupKCXcfFRb8c8d5bl,0,Foto,,,,,Total,0,0,0,0,0,0,0,3,4,0,7,5,5,,,
232774371705173,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/07/2021 16:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid04y8boQqapcTuME7som9LWrU6XjE4pfXQbxxeCsuvXNXzDLMSEFYiP7yMtYsw1x2Vl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,13,1,14,3,3,,,
233402708309006,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/08/2021 15:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0cZnZD9QVx4AyGHDxMj2wBdeYGs8nZw4mFQ4pdyQ2mE6EyWYQqFnWWMVW6jg7wpctl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,5,2,7,3,3,,,
233472388302038,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/08/2021 18:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02CF1UfrqhqnLjro7JJXeiSapryFqWUr77QvmmFAkD1hc13tiJAJJ1Sd4MPPjK3gE9l,0,Foto,,,,,Total,0,0,1,0,0,0,0,2,17,1,20,4,5,1,,
234029671579643,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/09/2021 13:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02WmJsKWAiDFrtoRTrMcyvoZnK7RFBqBBcJGJrgJB8hJubVg9BY7JFMZhP67Bq8suzl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,21,3,24,3,3,,,
234232761559334,103185414664070,"Philosophical Gym Bro",,"O.C. feeling a bit absurd might delet later.",0,"01/09/2021 22:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0hj8ZUf8kcNNQuaY1s1VdZHTGH1m4w89nMWDr2u8DH8AviBA3fnay8HqRnbjJACwNl,0,Foto,,,,,Total,0,0,0,0,0,0,0,3,26,8,37,20,21,,,
234543978194879,103185414664070,"Philosophical Gym Bro",,"The amount of time it takes to recover after a lift is about the same as the length of time it takes to write a d(oc)toral thesis .",0,"01/10/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid024uJpVrtD49k7YLbxLi5grSmRHrGkRaqhGQfxj3X39QdbgfPM6NyBX9BDdEen6Aqil,0,Foto,,,,,Total,0,0,0,0,0,0,0,2,29,10,41,13,13,,,
234826201499990,103185414664070,"Philosophical Gym Bro","Fotos de la biografía",,0,"01/10/2021 21:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0dKaZiR48E2AD1vP89MTmthnYEJAr7ySyc5Tw1afc9qjrAGomNmGDXXLGQBDz5qo5l,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,9,2,12,3,3,,,
234765198172757,103185414664070,"Philosophical Gym Bro",,"Dude this always happens to me. 
O.C.",0,"01/11/2021 08:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0PhE4Mi39ciFCcPbFiGN6uSCawaGGD2c4EmvCuex8vp5ULUeTchrvvBrKVxUMrbvol,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,24,9,34,32,34,,,
235650851417525,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/12/2021 08:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Ufyb2Lf6nyMZKZeqtGsXf8b3R6WH7wwVzqTDFp9SG27faSgkHMaVX4Zsr2nGreoVl,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,19,2,22,3,3,,,
234764614839482,103185414664070,"Philosophical Gym Bro",,"O.C. Gyms aren't a prison tho.",0,"01/12/2021 19:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02ysAqTji25M93i1LMGbMU5MW5w1LTtVedQDVpZ3NBJPcRLkeNH5kqyfBtNA7nGc2xl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,1,2,3,6,6,,,
235988721383738,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/12/2021 22:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0javQJh4JurFNXWhJzHMXkaFPezY2xJs56445cK5dKPMuTVZHz9CF4155gYdFKnkHl,0,Foto,,,,,Total,0,0,1,0,0,0,0,0,29,4,33,4,4,1,,
235256574790286,103185414664070,"Philosophical Gym Bro",,"The chad Descartes. The virgin Renee
O.C.",0,"01/13/2021 09:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02BTFUiBFEhGg5HzVuhyzgHJ7KT8FmUQrFh8tMiJy1zbFDRunnBmktQXSJEDomNDEkl,0,Foto,,,,,Total,0,0,0,0,0,0,0,3,8,4,15,6,6,,,
236327534683190,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/13/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02HGbkkyyxb2MJgSkx7Dg8CV1KCVZVkmsyaef9NGrcfyCrbZ3DVeNXMd7RPMRC8HA7l,0,Foto,,,,,Total,0,0,1,0,0,0,0,0,8,1,9,3,3,,1,
235346834781260,103185414664070,"Philosophical Gym Bro",,"ScIEnce IsN't IdEoLoGiCaL...
(O.C)",0,"01/14/2021 08:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02nN1GUQPipjXRyRnGrdy1tnBmX8NhTXNCSWD9Sutj68uk6E75L5xP1hMXSCmojgEXl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,5,0,5,6,6,,,
236918401290770,103185414664070,"Philosophical Gym Bro","Actualización de estado","Well, we really end up talking about Hegel and Freud a lot too, but this does apply to us.",0,"01/14/2021 11:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Jem3jjxY1ZMXVkM1ATHEnQ8PycYN7CK4hFg1LHc5uBZ6ccwXWxKUFPSU1Cx4faNJl,0,Foto,,,,,Total,0,0,0,0,0,0,0,4,12,1,17,3,3,,,
237192937929983,103185414664070,"Philosophical Gym Bro",,"Honestly the only thing legendary about me is how many books I've failed to read to the finish. XD",0,"01/14/2021 23:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02AdJmfCvB8vGP1mjKJw3Q7mFLiuBCZ7y43XUmR3z5UEbobURyKS54FEwz8HZ536cnl,0,Foto,,,,,Total,0,0,0,0,0,0,0,7,20,7,34,19,24,,,
237369127912364,103185414664070,"Philosophical Gym Bro",,"OC
Dostoyevsky be like",0,"01/15/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0a9ZTgvKsvcjGTXakedDzqWzSN2RJkAyxuKpeHyT1vwRkhRsRqbDexGAwSzpN5Vdnl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,27,3,30,10,10,,,
237847997864477,103185414664070,"Philosophical Gym Bro","Actualización de estado","Wait 'til he gets pummeled by the object a",0,"01/16/2021 00:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02dvJmyeAJ1x2Az3KHoj1XQB755jZWQ5iMqUw1af5qR95v5GqmRnpiKh59pMbfz4PNl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,13,2,15,3,3,,,
238691251113485,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/17/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0CozTkHfoe1N5qZ8dztSUW7AJJNxgP8QpDuwEtJBipfMxvQAzsWi6SBeDPR5RMKNvl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,16,1,17,3,3,,,
239375197711757,103185414664070,"Philosophical Gym Bro",,,0,"01/18/2021 14:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02FDzq2tLiNu2NrPkuEhQXH5RunmSVNfiv1zKZzWcCJnbwW6aR5ctdphLvEwcuj7ykl,0,Foto,,,,,Total,0,0,1,0,0,0,0,0,6,4,10,14,15,1,,
239601031022507,103185414664070,"Philosophical Gym Bro",,OC,0,"01/19/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0tjnuZ6TsZGiMrnSAhSbyqDW1XrUtgzavBgJZSzFCQ7hYJqGfVkcwt69NoJZg546il,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,21,3,24,7,8,,,
240048920977718,103185414664070,"Philosophical Gym Bro",,""" Hrmmm Durr Yes, Ideas exist separate from material reality"" Sounds like a way to get away from your own weak material body.",0,"01/19/2021 14:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0nUZQM2DToHWwLqoer53mrBKS4yCDfVqkuo87sWF7dCSCbcuSsySoAF12qLUYLaqZl,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,13,1,15,4,4,,,
240728554243088,103185414664070,"Philosophical Gym Bro",,,0,"01/20/2021 16:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0YSQ3Y8fcoaPbQ161u33QR3tGH23RGoE39HoMSjoWz4Jg7wtkJzkUSEgdgrmDVzRil,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,14,2,16,6,7,,,
242080334107910,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/22/2021 18:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02KsxwKt3bJoNdYjEVAwrSd3CyJv7FqdffZ5ZshThfUmw1cRN8MzshfgpW3mcZtR7pl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,8,0,8,3,3,,,
242105554105388,103185414664070,"Philosophical Gym Bro",,"Sorry for the blur, it was a small Ad in my timeline. Click to see the whole image.",0,"01/22/2021 19:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid026FB6SN1Wz2MdWcBXmLqM13qsvdigmiuVZXekwMWq5vLRePsKZDVSkxbfW7pCLvk1l,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
242614554054488,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/23/2021 12:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02NzALxHMj7oYPSa6ksVSJzMof2MRYGNRVHsP2MU3yJy2FE5JUDDczCqeapAx9ecsjl,0,Foto,,,,,Total,0,0,0,0,0,0,0,2,20,3,25,3,3,,,
242880757361201,103185414664070,"Philosophical Gym Bro",,"Low-effort OC summarizing the Freud-Einstein correspondence",0,"01/23/2021 23:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02gB98aSLJCiaDwfTAZGB1nFZFqTRaL34awC6bFQWj72jmkBiX44pVmSu4BA3mHafCl,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,16,5,22,78,82,,,
243206410661969,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/24/2021 11:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0fNBVSWhNSCusGo61JN3xwJRY1AfZvEm7E4hCZS4vcWnbTrEwVRVdirt5h7FHYWe3l,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,24,0,24,3,3,,,
243334863982457,103185414664070,"Philosophical Gym Bro",,"Historymin just got Affinity. No more low effort MSPaint OC! Now just low effort OC in general.",0,"01/24/2021 18:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02PDV7f1SENv5AUSeyj4vubd1Gyoq9Zs1m98jJ4MnMuVC2S72LDus6vyMC1qqxJxhBl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,0,2,2,6,6,,,
243779927271284,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/25/2021 11:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Hqh3BdJmixL3KuNAn8CC4CB4ACxTfWchr9wFiomiLwdFe8iMPgVJt15f2SHoVL2Dl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,10,0,10,2,2,,,
243793300603280,103185414664070,"Philosophical Gym Bro",,"Not quite direct quote from one of admin's professors",0,"01/25/2021 12:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0yU22LkxrrWv7t5gDsTAFKbCr5xPnMUWAHSkNsQqkVA56pZZgQDZNbMJqLHVmgANUl,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,11,2,14,7,7,,,
244473017201975,103185414664070,"Philosophical Gym Bro",,OC,0,"01/26/2021 13:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02rGj3B9Dr7zzmp5GnHsJMQar2CvzkoKH9pcEmfiiF1UpS8sgRhDQwUZEY3o3DvuS5l,0,Foto,,,,,Total,0,0,1,0,0,0,0,9,18,17,44,19,29,1,,
244489447200332,103185414664070,"Philosophical Gym Bro",,OC,0,"01/27/2021 10:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02g2d69s6ydaDsCQHsEgLVZ5VEWYuwrbFL3NqYoGejzW4HPicrvAKcbMetwGsb9CRKl,0,Foto,,,,,Total,0,0,0,0,0,0,0,6,44,6,56,11,11,,,
245182747131002,103185414664070,"Philosophical Gym Bro",,"OC, from Heidegger's ""Building Dwelling Thinking""",0,"01/27/2021 14:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0tDyecXnJGkwxzxSvEcvWRL7kJN1EbUfPNCGVk5d4MEujpPh53FtWPiwqsxxWtVNWl,0,Foto,,,,,Total,0,0,0,0,0,0,0,1,4,0,5,9,9,,,
245289540453656,103185414664070,"Philosophical Gym Bro",,"Yes, Gymmin is taking a humanities class. How can you tell?",0,"01/27/2021 19:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0VrEWkEGQTTWJcvaFGCEDPQEcNUym9eUvEX6wVxFP2M2Pqx5p5vAzUdP2Fr53Rhn4l,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,9,0,9,6,6,,,
245375927111684,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/27/2021 23:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0KqZeNeLiK9EWdbt6dubFkBPJZ1SeCvZraasvYNbjXrqNqnW3fqK7v9KQfoxSK7HJl,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,12,22,34,3,3,,,
245375273778416,103185414664070,"Philosophical Gym Bro",,"Yo, anybody out there listening to Wattswave in the gym?",0,"01/28/2021 08:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid09NgbZevDCkcpqV6jefrZrdYjhMhEidFzmtnAwFSRXpLvFpsNPzri7yPa5Y5XGJiZl,0,Foto,,,,,Total,0,0,3,0,0,0,0,10,45,38,93,93,115,2,,1
245815993734344,103185414664070,"Philosophical Gym Bro","Actualización de estado","I know that's you Descartes you can't fool me",0,"01/28/2021 15:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02itQMpH9m49QZC8SHzAinUs2KbgETneAxPHHnvex4NRY34FWgFVs4HtHq6cHS3kSMl,0,Text,,,,,Total,0,0,0,0,0,0,0,1,17,1,19,5,5,,,
245202200462390,103185414664070,"Philosophical Gym Bro",,"Not OC",0,"01/28/2021 16:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0ja3kgJfDKttu3rdETrXpgBHaPXK6aGhWNv4a21e8AHZcZcCAtriWK85vfzg97PJLl,0,Foto,,,,,Total,0,0,0,0,0,0,0,3,44,3,50,8,8,,,
245730163742927,103185414664070,"Philosophical Gym Bro",,O.O,0,"01/29/2021 08:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0RjcLkdowos3hLma28YNXhV3PWgLzLjxcofqLbzkSD5ugu4MCPMmWSC1msGKiE4eCl,0,Foto,,,,,Total,0,0,1,0,0,0,0,0,6,2,8,8,8,1,,
246286643687279,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"01/29/2021 09:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02x9MN9GEuhwsRoNJ3a9NxQGxjjV5qnsu1zdhBV9bCDFDJkgAn8qbUZBa9z1P7ptr9l,0,Foto,,,,,Total,0,0,0,0,0,0,0,0,32,4,36,3,3,,,
228784662104144,103185414664070,"Philosophical Gym Bro","Fotos de la biografía",,0,"01/01/2021 12:01",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0i3UhnhvtaWqBZAjiax4UDp54ZueA7rWHPNk9fn6HygWvkYKCBUfTeiv3gA7SrTwjl,0,Foto,,,,,Total,0,0,0,0,0,0,0,2,12,0,14,4,4,,,
