"identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Se usa en varias publicaciones","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado ""Contenido financiado""",Comentario,Fecha,Impresiones,Comentarios,"Me gusta","Veces compartido",Interacciones,"Visualizaciones de fotos","Otros clics","Clics en el enlace","Segundos reproducidos de media","Total de clics","Personas alcanzadas","Tiempo medio dedicado al artículo","Segundos reproducidos","Reproducción de vídeo de 3 segundos","Profundidad de desplazamiento diaria en el artículo","Reproducciones de vídeo de 60 segundos","Comentarios negativos únicos de los usuarios: Ocultar"
454175186231756,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"12/29/2021 19:12",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid037EwpUMN8f9Fz68kNE96b8W4bWgqcvySPoL9GZt2NZNBfdLTro5gH1uawMdWqHE44l,0,Foto,,,,,Total,1253,0,18,5,23,14,6,,0,20,1184,0,0,0,0,0,
454532626196012,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"12/30/2021 09:12",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02AcDRqBNRrbnGtSCRGJnuTwraFZgWGyybTuTe3M389ikAdchUJ3Yn9yQ8PFe2SuJml,0,Foto,,,,,Total,1432,0,45,1,46,10,10,,0,20,1382,0,0,0,0,0,
454723792843562,103185414664070,"Philosophical Gym Bro",,"OC. From Valis, by Phillip K. Dick",0,"12/30/2021 18:12",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0pQ4akiAFptJ5zDY6Wm5udzcyfShrvd17CYdESZsrRn9eneMqGeCdMt4Xjarcupy8l,0,Foto,,,,,Total,1299,0,21,3,24,35,15,,0,50,1242,0,0,0,0,0,
413157770333498,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/23/2021 11:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0ZmPcyn7dTynni2udKCUSucsUKmjZmR5CtCG5PfQFeF1b3pkHwaqMAPj3g35P7fFdl,0,Foto,,,,,Total,400,1,9,0,10,6,17,,0,23,390,0,0,0,0,0,
400793351569940,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/04/2021 21:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0gqFpePdodpd2Zws11u39iGy6dDWLZDi7uo3Ho3wkqWNQWBJUXmthUG89YdbUZNYCl,0,Foto,,,,,Total,799,0,44,3,47,6,14,,0,20,781,0,0,0,0,0,
401276561521619,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/05/2021 14:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid025hisdEHXT7fvxEcHFMyescULWbBu1y15A8X5zP8Lg4x6nLCfqMUG3WAHXjE92Fwhl,0,Foto,,,,,Total,765,4,18,0,22,29,119,,0,148,736,0,0,0,0,0,
401817448134197,103185414664070,"Philosophical Gym Bro",,,0,"10/06/2021 07:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0VCmtSiPi2SHMiabvG5VCVhGj6E2xiZXLKr4draHZHL8bBTbKHLxsqo9ZtF3Y7piQl,0,Foto,,,,,Total,2006,39,88,10,137,20,180,,0,200,1998,0,0,0,0,0,3
402117438104198,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/06/2021 18:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0sar2TdAvdEBJ9KBsau5eGSHbao6yrie4eK3k28xrnSvsWKnt3NDfRWczxwYWrnfXl,0,Foto,,,,,Total,1065,3,50,11,64,31,76,,0,107,1063,0,0,0,0,0,1
402492951399980,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/07/2021 07:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0hQtkYp6PaAdVZDjhUD5rmTcmHQdckFkyY9gRVmsDka3gxT93bQPaRJUy51WAgiyBl,0,Foto,,,,,Total,294,0,10,1,11,2,8,,0,10,276,0,0,0,0,0,
402867911362484,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/07/2021 21:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02CL9BfPK7URYWn9UjzUAAbqLAK5TFzmWdNVik8BXTHgD2xiBQzcuih22r3W2NgfJkl,0,Foto,,,,,Total,727,0,44,6,50,12,18,,0,30,721,0,0,0,0,0,
402893858026556,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/07/2021 22:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0m5R5VCopBX6MCHqqoJZUF1zmfvoFHsfwH6LG9S7CEP7j4ddkqSBewKYztk6wFkVcl,0,Foto,,,,,Total,730,1,20,1,22,11,52,,0,63,699,0,0,0,0,0,
403238891325386,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/08/2021 09:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02XBSivHxuP9eRhhZfXwbkpUUtwCB1TvJEonnPnj9ggRUGRFZgjRy9QBaNW3efBN8Zl,0,Foto,,,,,Total,661,0,9,1,10,39,36,,0,75,649,0,0,0,0,0,
403437221305553,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/08/2021 17:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0fYLa3MtQmsDKq8FgA8Yd2h5xVau3CibacYj5A7D8vMiycK939hV9TEq2YMWagGM2l,0,Foto,,,,,Total,716,0,34,2,36,14,21,,0,35,713,0,0,0,0,0,
403586107957331,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/08/2021 23:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0P88oNJMSKb5XQXywwG9EZ5XiDe1L4iWUEtR6K4CNCfbuespo4Ta6NK9ye5zq3cBCl,0,Foto,,,,,Total,708,1,25,3,29,16,48,,0,64,697,0,0,0,0,0,1
403679751281300,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/09/2021 02:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid021rAo2NLs5hLWnsSBC9oXmmVnZ7TdDGtEDL1R2iwYWRmHpJsHE7yEzoyfUdBJdcYBl,0,Foto,,,,,Total,312,0,8,0,8,1,4,,0,5,294,0,0,0,0,0,
403912317924710,103185414664070,"Philosophical Gym Bro",,"Bros, the construction of a human body could be said to be centered around the digestive tract- which each of our functions said to be only meant to sustain our endless and unsatisfying consumption. The stomach is a hole which cannot be filled.
Also, I'm on a cut right now, and that has nothing to do with me thinking about this. 
-Gymmin.",0,"10/09/2021 09:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0342XN2Q2qw1MknnBxKG9JrmLA9JNokFeaLFprvZo3niwUa8TmcB38zDWnSLZh5iozl,0,Foto,,,,,Total,2492,5,85,7,97,32,96,,0,128,2467,0,0,0,0,0,1
404361871213088,103185414664070,"Philosophical Gym Bro",,"These youtube recommendations are getting weirdly specific",0,"10/10/2021 00:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0eMY2sgQPuJnxLwQ3RJjGng3xedvnpSsiHPpurn7bTNxaUVaJwhbCsRwwyhPnwEmpl,0,Foto,,,,,Total,994,4,44,7,55,15,22,,0,37,955,0,0,0,0,0,
404578011191474,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/10/2021 07:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0rBvREgZ2YZJS51FfcVtz1CoZ81wahWTaUuBroXiXGJi1W7gLPBuP7J3JhUqgKFU5l,0,Foto,,,,,Total,1001,0,58,7,65,11,26,,0,37,971,0,0,0,0,0,
404680871181188,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/10/2021 10:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid021uzVRTkyaGA8dhVNgY24q1M25Ee22jbkow7v8q2qp1MCPCbgLu6HQhbuAqWxThDzl,0,Foto,,,,,Total,382,2,19,0,21,6,16,,0,22,368,0,0,0,0,0,
404870274495581,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/10/2021 17:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02oxizUUAP1d8kMFBcQ7WWQxQiQH7cGS7T4CoTJ8mkro1tYguv3z4aoKk6QER2PVAgl,0,Foto,,,,,Total,998,6,21,2,29,9,64,,0,73,988,0,0,0,0,0,
406039181045357,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/12/2021 08:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02vJKrzebmuLZ3n6befsdsTVkxKYiQpQijsXgT4bcPSRejKBc5S9cNXj4WCL6VyFKol,0,Foto,,,,,Total,592,0,6,0,6,28,6,,0,34,575,0,0,0,0,0,
406042141045061,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/12/2021 08:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0KfQZmo9fybfx3UWG3xF5TFC24VzG74WVrQBokc5CrV6LKx66GKEhVdM5YHri9To2l,0,Foto,,,,,Total,578,0,19,4,23,8,15,,0,23,555,0,0,0,0,0,
406720724310536,103185414664070,"Philosophical Gym Bro",,"Daily reminder",0,"10/13/2021 10:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02jmd7nZmAJKPDtTXcP6jKuix7fDrLJpH8eZLHXj7ocf4KoE5cRM4xYLcDrFYJ7mG5l,0,Foto,,,,,Total,1026,3,50,8,61,17,11,,0,28,993,0,0,0,0,0,
406867014295907,103185414664070,"Philosophical Gym Bro","Meme Symposium",,0,"10/13/2021 16:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Yi87C6T14LcccpAVf8rnCDLs7TAmJ3UYbw88hhxxtnoEHNESdnJD7MetYek59Expl,0,Otro,,,,,Total,750,0,8,0,8,93,43,,0,136,733,0,0,0,0,0,
407080380941237,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/13/2021 23:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid024bQ1id7Aoboy37JEkjKvZW9Roio4KMp7kjUPiRma8pBdarxpwwU2UUaoVK7z78xgl,0,Foto,,,,,Total,856,1,37,8,46,20,33,,0,53,847,0,0,0,0,0,
407384014244207,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/14/2021 09:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Mg9kXE4ayJWdHxi76edxP9X3KPVdY9SzLdfP7Aic2h3dB2Mp9FY8xqsGWaatXbKCl,0,Foto,,,,,Total,1370,12,73,7,92,34,67,,0,101,1331,0,0,0,0,0,
407679137548028,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/14/2021 20:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0T8KHDAvJ2r9KUxGz7AHTf25HxKLHPu6mzuz9WiJum1Ff3otLW8J7fYVBPnEKBXYsl,0,Foto,,,,,Total,922,0,67,6,73,25,42,,0,67,909,0,0,0,0,0,
408090564173552,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/15/2021 09:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02c5ido5BMmZFb2FZBzHhLnxyV3a6nDMpuQsGyJMKhTyzAx2CqYWUB8ApRqWsNgzT3l,0,Foto,,,,,Total,625,0,8,2,10,20,11,,0,31,613,0,0,0,0,0,
408512707464671,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/16/2021 01:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02FsTUmdrWedLgxDXoPMVuj6MiS7PiiUpsb9HSJpy6hTiu9RxNipGNByntyxtV7onWl,0,Foto,,,,,Total,973,4,58,13,75,13,78,,0,91,948,0,0,0,0,0,
408592017456740,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/16/2021 04:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid036PoSD9jYtjij26rToRDNQeKspVCGa6Y5WnmkhdDArAZDHNcDsYwbbeiC78NRPpUUl,0,Foto,,,,,Total,904,0,31,8,39,33,33,,0,66,878,0,0,0,0,0,1
408967914085817,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/16/2021 16:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0eYnTJZ9BXLPprUPZ7ojZAkfhgk2scHrEoZDLBfu9sjNijwUffGevCkfT9kukyn1Cl,0,Foto,,,,,Total,1178,1,64,2,67,24,102,,0,126,1169,0,0,0,0,0,
409596194022989,103185414664070,"Philosophical Gym Bro",,,0,"10/17/2021 15:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0226NDMUpTvqYq13PWUmpDHbcu4hDchCWpeYWCsm3WCNehsgmVvXJMCmwQZgMhj8tNl,0,Foto,,,,,Total,2272,11,20,2,33,7,117,,0,124,2170,0,0,0,0,0,1
409608937355048,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/17/2021 16:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0H9W6M2pmg8yKSSAXVcuUL4KSoaRd2kbHPMyd6FK3waFpqWajYC6vXq4ZA9ZWpYz7l,0,Foto,,,,,Total,812,0,19,1,20,35,21,,0,56,803,0,0,0,0,0,
409619600687315,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/17/2021 16:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0hymND3uerLoBm1S3JHKsKajcWMRGGpV148Lqcjh1nMNgyjrTaZZTSWYyTJR37deTl,0,Foto,,,,,Total,242,0,4,0,4,,3,,0,3,229,0,0,0,0,0,
410326770616598,103185414664070,"Philosophical Gym Bro",,,0,"10/18/2021 21:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid026DkmtxqYkgEraEstrPoBFNsbRwtUihoWrbbPquwWjxvwZ4th6hbYv3LJcMRiK25dl,0,Foto,,,,,Total,666,6,54,3,63,11,32,,0,43,636,0,0,0,0,0,
410707400578535,103185414664070,"Philosophical Gym Bro",,"Stolen. Are people sick of these yet?",0,"10/19/2021 12:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0L2hjRKKj1NZ5siDnmDPsrf4foN3rQdPDYnAuUWCQE6vw2q15WWLuwKxanEgMVR4El,0,Foto,,,,,Total,797,1,36,3,40,5,9,,0,14,785,0,0,0,0,0,
410745320574743,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/19/2021 13:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid021YhJLhwphXERx8Nshe6ResERpe9eDRhQ6Vb8QLvirvdVb17Yfk5GQDPKkmr48NEfl,0,Texto,,,,,Total,451,0,9,1,10,,18,,0,18,439,0,0,0,0,0,
411161747199767,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/20/2021 07:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02Mcz4RMB83vWv5j73Rpwgsbc4nbkf4nLW5A6WPLQVnzUNxoQY9re1ZwmUs8p9FL1jl,0,Foto,,,,,Total,838,0,36,3,39,8,15,,0,23,835,0,0,0,0,0,
411233163859292,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/20/2021 09:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0CjWm3yj3aMSCVM9zCgE4wCpNshhD1mbaWTkJxWCRut92zRUKLKibnLX5Cf1siXJrl,0,Foto,,,,,Total,834,1,20,3,24,28,25,,0,53,819,0,0,0,0,0,
411159260533349,103185414664070,"Philosophical Gym Bro",,OC,0,"10/20/2021 11:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid0j7BX5DMZ7CPG8Pej3nBvJHPwJoQACDxybwsVuMmLQCJnaQ9ifLmhKFXj8XKg1UCZl,0,Foto,,,,,Total,881,0,17,2,19,111,32,,0,143,847,0,0,0,0,0,
411581437157798,103185414664070,"Philosophical Gym Bro","Evil Sadler Says | don't bother with primary texts in philosophy. . . .","OH GOD

OH FUCJ",0,"10/20/2021 23:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02zTF5TjYbtPBX6MxwGEeR9esBrk4bNEHGayABLzLhrrSpPjmyFc1rVVZ2veaPxU8Zl,0,Enlace,,,,,Total,501,2,17,1,20,,8,12,0,20,494,0,0,0,0,0,
412047873777821,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/21/2021 16:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02XXRsyP5fGrxeNbvvuRxCYhLDx1V2umGYNMwTRH1AteR9UG4Xfe3cYYVxhEgoAXbxl,0,Foto,,,,,Total,1298,2,73,8,83,31,80,,0,111,1286,0,0,0,0,0,
412568467059095,103185414664070,"Philosophical Gym Bro",,"Making up for the Jung bashing last week",0,"10/22/2021 12:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02caLAewHDAB7sn9hTT2mLeuUYnxEYLMtCGckNynMXfrsCjgJk5NhzPqtTFAo4Cmral,0,Foto,,,,,Total,738,2,21,2,25,2,17,,0,19,721,0,0,0,0,0,
412700147045927,103185414664070,"Philosophical Gym Bro",,,0,"10/22/2021 18:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02cG6Mj6Er7yVNcCBfZL5wvu7TuF8w4AraJ5FihZmoer4vYJsRVytPYQQZk1Abdjd7l,0,Foto,,,,,Total,1361,4,49,12,65,10,43,1,0,54,1267,0,0,0,0,0,
413142490335026,103185414664070,"Philosophical Gym Bro",,"Saw Hellraiser again a month ago and been seeing a lot of Hellraiser memes around since. Guess going to Hell is in the zeitgiest atm.
OC",0,"10/23/2021 11:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid026oW1kMQonC1kM8nLmQhdhmx4bHeZ2Jm6jMDCqF4A5UH4knnDRqnMfUDM8dFFsrZ2l,0,Foto,,,,,Total,652,2,7,0,9,13,11,,0,24,645,0,0,0,0,0,
400589374923671,103185414664070,"Philosophical Gym Bro","Actualización de estado",,0,"10/04/2021 06:10",N/A,https://www.facebook.com/GymKingSadBoi/posts/pfbid02LcEHuYmURf999GYTWyaDfZhGCnN3GpavCM9nPBgU66YQ9F8GU1yhnQEaZXgrBRK1l,0,Foto,,,,,Total,464,0,20,3,23,7,10,,0,17,451,0,0,0,0,0,
